istat,cap,coordinate,capoluogoLabel,regioneLabel
020057,46051,Point(10.833333333 45.15),Mantova,Lombardia
020052,46037,Point(10.9524196 45.1342028),Mantova,Lombardia
098013,26843,Point(9.864722222 45.111666666),Lodi,Lombardia
054058,06040,Point(12.864381944 42.755396944),Perugia,Umbria
054041,06026,Point(12.433333333 43.45),Perugia,Umbria
054057,06029,Point(12.6 43.166666666),Perugia,Umbria
004242,12080,Point(7.85 44.366666666),Cuneo,Piemonte
054034,06025,Point(12.783333333 43.116666666),Perugia,Umbria
004213,12058,Point(8.233333333 44.7),Cuneo,Piemonte
004227,12080,Point(7.9 44.35),Cuneo,Piemonte
054024,06024,Point(12.5772674 43.3517882),Perugia,Umbria
054035,06046,Point(13.093888888 42.793333333),Perugia,Umbria
054021,06030,Point(12.583333333 42.833333333),Perugia,Umbria
054036,06060,Point(12.066666666 43.016666666),Perugia,Umbria
004209,12030,Point(7.316666666 44.65),Cuneo,Piemonte
054047,06040,Point(12.833333333 42.716666666),Perugia,Umbria
004207,12029,Point(7.2575 44.488333333),Cuneo,Piemonte
054045,06040,Point(12.833333333 42.733333333),Perugia,Umbria
004217,12030,Point(7.566666666 44.683333333),Cuneo,Piemonte
054018,06034,Point(12.703333333 42.956111111),Perugia,Umbria
054027,06055,Point(12.333333333 42.916666666),Perugia,Umbria
004224,12020,Point(7.133333333 44.5),Cuneo,Piemonte
004222,12048,Point(7.783333333 44.766666666),Cuneo,Piemonte
054037,06068,Point(12.1 43.033333333),Perugia,Umbria
004245,12089,Point(7.766666666 44.35),Cuneo,Piemonte
004240,12039,Point(7.483333333 44.6),Cuneo,Piemonte
004233,12010,Point(7.4 44.283333333),Cuneo,Piemonte
004231,12050,Point(8.1 44.683333333),Cuneo,Piemonte
004211,12040,Point(7.716666666 44.516666666),Cuneo,Piemonte
004197,12020,Point(7.433333333 44.533333333),Cuneo,Piemonte
054053,06089,Point(12.434166666 43.025555555),Perugia,Umbria
004246,12030,Point(7.575277777 44.730833333),Cuneo,Piemonte
004203,12037,Point(7.490555555 44.645277777),Cuneo,Piemonte
004237,12020,Point(7.4 44.566666666),Cuneo,Piemonte
004223,12040,Point(7.9 44.75),Cuneo,Piemonte
004226,12070,Point(8.15 44.566666666),Cuneo,Piemonte
054038,06065,Point(12.133333333 43.183333333),Perugia,Umbria
004216,12070,Point(7.983333333 44.333333333),Cuneo,Piemonte
054052,06059,Point(12.416666666 42.783333333),Perugia,Umbria
054054,06039,Point(12.761666666 42.893333333),Perugia,Umbria
054048,06030,Point(12.92311 42.88735),Perugia,Umbria
004214,12040,Point(7.95 44.783333333),Cuneo,Piemonte
003002,28010,Point(8.43333333 45.78333333),Novara,Piemonte
004220,12050,Point(8.016666666 44.6),Cuneo,Piemonte
004199,12070,Point(8.083333333 44.4),Cuneo,Piemonte
004215,12038,Point(7.633333333 44.65),Cuneo,Piemonte
054050,06038,Point(12.666666666 42.983333333),Perugia,Umbria
054031,06045,Point(12.951669444 42.651361111),Perugia,Umbria
004204,12010,Point(7.083333333 44.333333333),Cuneo,Piemonte
054059,06030,Point(12.75 43.066666666),Perugia,Umbria
004232,12049,Point(7.7578969 44.5082766),Cuneo,Piemonte
054029,06057,Point(12.35 42.833333333),Perugia,Umbria
004249,12070,Point(7.966666666 44.283333333),Cuneo,Piemonte
054020,06054,Point(12.366666666 42.85),Perugia,Umbria
054042,06040,Point(12.933333333 42.716666666),Perugia,Umbria
004247,12020,Point(7.383333333 44.483333333),Cuneo,Piemonte
004219,12050,Point(8.066666666 44.566666666),Cuneo,Piemonte
004238,12060,Point(7.933333333 44.666666666),Cuneo,Piemonte
004243,12010,Point(7.47208 44.36364),Cuneo,Piemonte
054026,06063,Point(12.2 43.15),Perugia,Umbria
054022,06035,Point(12.55 42.916666666),Perugia,Umbria
054037,06064,Point(12.1 43.033333333),Perugia,Umbria
054044,06016,Point(12.183333333 43.55),Perugia,Umbria
054046,06027,Point(12.666111111 43.403888888),Perugia,Umbria
004230,12050,Point(8.086972222 44.689222222),Cuneo,Piemonte
004248,12010,Point(7.166666666 44.3),Cuneo,Piemonte
004200,12070,Point(8.083333333 44.4),Cuneo,Piemonte
004202,12040,Point(7.8 44.583333333),Cuneo,Piemonte
004244,12020,Point(7.533333333 44.55),Cuneo,Piemonte
004250,12020,Point(7.583333333 44.566666666),Cuneo,Piemonte
054056,06019,Point(12.3366222 43.3056365),Perugia,Umbria
004212,12069,Point(7.933333333 44.7),Cuneo,Piemonte
004235,12010,Point(7.366666666 44.333333333),Cuneo,Piemonte
054030,06036,Point(12.64827 42.89084),Perugia,Umbria
004198,12030,Point(7.6 44.7),Cuneo,Piemonte
054049,06028,Point(12.742222222 43.331111111),Perugia,Umbria
054032,06010,Point(12.1625 43.437222222),Perugia,Umbria
003001,28010,Point(8.552222222 45.676388888),Novara,Piemonte
004205,12020,Point(7.183333333 44.583333333),Cuneo,Piemonte
054025,06060,Point(12.15 43.25),Perugia,Umbria
054033,06014,Point(12.327222222 43.362222222),Perugia,Umbria
054024,06020,Point(12.5772674 43.3517882),Perugia,Umbria
054028,06056,Point(12.516666666 42.783333333),Perugia,Umbria
054043,06047,Point(13.033333333 42.883333333),Perugia,Umbria
004206,12050,Point(8.05 44.5),Cuneo,Piemonte
004218,12050,Point(8.0 44.616666666),Cuneo,Piemonte
054019,06022,Point(12.766666666 43.3),Perugia,Umbria
004196,12050,Point(8.056838 44.62854),Cuneo,Piemonte
054023,06023,Point(12.783333333 43.233333333),Perugia,Umbria
054055,06069,Point(12.0746146 43.2068477),Perugia,Umbria
004241,12040,Point(8.0 44.766666666),Cuneo,Piemonte
004201,12079,Point(8.166666666 44.416666666),Cuneo,Piemonte
004239,12019,Point(7.533333333 44.25),Cuneo,Piemonte
004210,12080,Point(7.9 44.383333333),Cuneo,Piemonte
003006,28011,Point(8.45 45.816666666),Novara,Piemonte
004228,12030,Point(7.517777777 44.736666666),Cuneo,Piemonte
004221,12060,Point(8.0 44.533333333),Cuneo,Piemonte
004234,12020,Point(7.383333333 44.416666666),Cuneo,Piemonte
054051,06049,Point(12.733333333 42.733333333),Perugia,Umbria
004225,12020,Point(7.55 44.5),Cuneo,Piemonte
004229,12070,Point(8.033333333 44.433333333),Cuneo,Piemonte
054040,06066,Point(12.083333333 42.966666666),Perugia,Umbria
004208,12040,Point(7.8 44.75),Cuneo,Piemonte
039016,48026,Point(12.03335 44.37645),Ravenna,Emilia-Romagna
039007,48015,Point(12.366666666 44.25),Ravenna,Emilia-Romagna
076078,85030,Point(16.133333333 40.016666666),Potenza,Basilicata
031005,34072,Point(13.516666666 45.9),Gorizia,Friuli-Venezia Giulia
076065,85020,Point(15.5 40.85),Potenza,Basilicata
031020,34070,Point(13.533333333 45.933333333),Gorizia,Friuli-Venezia Giulia
093019,33080,Point(12.3720879 46.2744266),Pordenone,Friuli-Venezia Giulia
039012,48022,Point(11.916666666 44.416666666),Ravenna,Emilia-Romagna
093014,33080,Point(12.433333333 46.283333333),Pordenone,Friuli-Venezia Giulia
093024,33080,Point(12.733333333 46.216666666),Pordenone,Friuli-Venezia Giulia
031001,34070,Point(13.516666666 45.933333333),Gorizia,Friuli-Venezia Giulia
039005,48032,Point(11.616666666 44.216666666),Ravenna,Emilia-Romagna
031016,34077,Point(13.5 45.833333333),Gorizia,Friuli-Venezia Giulia
093011,33090,Point(12.9035234 46.2001976),Pordenone,Friuli-Venezia Giulia
039006,48014,Point(11.8 44.316666666),Ravenna,Emilia-Romagna
076076,85020,Point(15.54043 40.81647),Potenza,Basilicata
076082,85050,Point(15.683333333 40.483333333),Potenza,Basilicata
076064,85027,Point(15.666666666 40.983333333),Potenza,Basilicata
076090,85017,Point(16.016666666 40.7),Potenza,Basilicata
076087,85030,Point(16.155277777 40.127777777),Potenza,Basilicata
093013,33083,Point(12.716666666 45.85),Pordenone,Friuli-Venezia Giulia
031021,34070,Point(13.466666666 45.85),Gorizia,Friuli-Venezia Giulia
076098,85059,Point(15.9 40.333333333),Potenza,Basilicata
093016,33090,Point(12.916666666 46.233333333),Pordenone,Friuli-Venezia Giulia
039010,48018,Point(11.883333333 44.285555555),Ravenna,Emilia-Romagna
076095,85029,Point(15.816666666 40.966666666),Potenza,Basilicata
031024,34070,Point(13.45 45.816666666),Gorizia,Friuli-Venezia Giulia
039002,48012,Point(11.9760633 44.4168618),Ravenna,Emilia-Romagna
076020,85030,Point(16.333333333 40.033333333),Potenza,Basilicata
031012,34074,Point(13.533333333 45.8),Gorizia,Friuli-Venezia Giulia
093005,33082,Point(12.716666666 45.883333333),Pordenone,Friuli-Venezia Giulia
076085,85038,Point(16.283333333 40.133333333),Potenza,Basilicata
039008,48017,Point(11.833333333 44.516666666),Ravenna,Emilia-Romagna
093008,33070,Point(12.533333333 46.05),Pordenone,Friuli-Venezia Giulia
093015,33080,Point(12.516666666 46.266666666),Pordenone,Friuli-Venezia Giulia
076086,85039,Point(15.966666666 40.266666666),Potenza,Basilicata
039015,48025,Point(11.733333333 44.283333333),Ravenna,Emilia-Romagna
093006,33080,Point(12.566666666 46.183333333),Pordenone,Friuli-Venezia Giulia
093002,33090,Point(12.783333333 46.15),Pordenone,Friuli-Venezia Giulia
076091,85057,Point(15.783333333 40.316666666),Potenza,Basilicata
031014,34070,Point(13.5532 45.9379),Gorizia,Friuli-Venezia Giulia
076096,85058,Point(15.5 40.6),Potenza,Basilicata
076066,85028,Point(15.666666666 40.916666666),Potenza,Basilicata
093007,33070,Point(12.533333333 45.9),Pordenone,Friuli-Venezia Giulia
031019,34070,Point(13.583333333 45.983333333),Gorizia,Friuli-Venezia Giulia
039017,48020,Point(11.866666666 44.433333333),Ravenna,Emilia-Romagna
076062,85010,Point(15.783333333 40.566666666),Potenza,Basilicata
093021,33080,Point(12.733333333 45.933333333),Pordenone,Friuli-Venezia Giulia
093022,33074,Point(12.566666666 45.966666666),Pordenone,Friuli-Venezia Giulia
031006,34070,Point(13.483333333 45.866666666),Gorizia,Friuli-Venezia Giulia
031018,34075,Point(13.466666666 45.8),Gorizia,Friuli-Venezia Giulia
076097,85040,Point(16.083333333 39.966666666),Potenza,Basilicata
076084,85050,Point(15.55 40.566666666),Potenza,Basilicata
039003,48010,Point(11.833333333 44.383333333),Ravenna,Emilia-Romagna
076075,85030,Point(16.3 40.033333333),Potenza,Basilicata
031010,34070,Point(13.466666666 45.916666666),Gorizia,Friuli-Venezia Giulia
076067,85020,Point(15.725555555 40.912777777),Potenza,Basilicata
039018,48027,Point(11.85 44.366666666),Ravenna,Emilia-Romagna
076073,85010,Point(16.083333333 40.683333333),Potenza,Basilicata
076081,85040,Point(15.883333333 40.25),Potenza,Basilicata
093009,33070,Point(12.45 45.966666666),Pordenone,Friuli-Venezia Giulia
093018,33075,Point(12.883333333 45.85),Pordenone,Friuli-Venezia Giulia
039001,48011,Point(12.041111111 44.506111111),Ravenna,Emilia-Romagna
